1 1:0 2:0.0963678983921 3:0 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0 16:-1 17:-1 18:-1 19:-1 20:0 21:-1 22:0 23:0 24:0 25:0 26:1 27:0 28:0 29:0 30:0 31:0 32:0 33:1 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:0.165529212717 70:0.510386422301 71:0.576378554803 72:0.571100312583 73:0.5 74:0.5 75:0.593951730094 76:0.572971772853 77:0.5 78:0.505042497437 79:0.551581943092 80:0.72809075008 81:0.591780685085 82:0 83:0.5 84:0.587602820482 85:0.596284653547 86:0.606147921847 87:0.551581943092 88:0.551581943092 89:0.622496476125 90:0.717748573333 91:0.57267070129 92:0.598042573746 93:0.619666488772 
1 1:0 2:0.703293443556 3:0 4:1 5:0 6:0 7:1 8:0 9:0 10:0 11:0 12:1 13:0 14:0 15:1 16:-1 17:-1 18:-1 19:-1 20:-1 21:1 22:0 23:0 24:0 25:0 26:1 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:0.157799673081 70:0.607043828597 71:0.626721720868 72:0.656377415526 73:0.5 74:0.55777347135 75:0.523345640308 76:0.5 77:0.5 78:0.617245385686 79:0.687646505909 80:0.70838596586 81:0.56925173755 82:0.5 83:1 84:0.5 85:0.597368862144 86:0.5 87:0.581152615482 88:0.6111379668 89:1 90:0.711055034092 91:0.695994967428 92:0.68468357057 93:0.708584862236 
-1 1:0 2:0.338652197854 3:0 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0 16:-1 17:-1 18:-1 19:-1 20:0 21:-1 22:0 23:-1 24:0 25:0 26:1 27:0 28:0 29:1 30:0 31:0 32:0 33:1 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:0 70:0.570273908972 71:0.5 72:0.580065388104 73:0.5 74:0.567849072011 75:0.515203939333 76:0.5 77:0 78:0.67275643845 79:0.540699225286 80:0.638814028642 81:0.51216737653 82:0.5 83:0.637732648921 84:0.5 85:0.624274585055 86:0.596668828026 87:0.540699225286 88:0.52888605362 89:0.61379668349 90:0.709112163489 91:0.583317762268 92:0.588753845708 93:0.741155368005 
-1 1:0 2:0.15911253445 3:0 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:0 13:1 14:1 15:0 16:-1 17:-1 18:-1 19:-1 20:-1 21:1 22:0 23:0 24:0 25:1 26:0 27:0 28:0 29:1 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:0 70:0.570273908972 71:0.5 72:0.580065388104 73:0.5 74:0.567849072011 75:0.515203939333 76:0.5 77:0 78:0.67275643845 79:0.540699225286 80:0.638814028642 81:0.51216737653 82:0.5 83:0.637732648921 84:0.5 85:0.624274585055 86:0.596668828026 87:0.540699225286 88:0.52888605362 89:0.61379668349 90:0.709112163489 91:0.583317762268 92:0.588753845708 93:0.741155368005 
1 1:0 2:0.843999872775 3:0 4:0 5:0 6:1 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:1 16:-1 17:-1 18:-1 19:-1 20:0 21:-1 22:0 23:-1 24:0 25:0 26:1 27:0 28:0 29:0 30:0 31:0 32:1 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:0 70:0.570273908972 71:0.5 72:0.580065388104 73:0.5 74:0.567849072011 75:0.515203939333 76:0.5 77:0 78:0.67275643845 79:0.540699225286 80:0.638814028642 81:0.51216737653 82:0.5 83:0.637732648921 84:0.5 85:0.624274585055 86:0.596668828026 87:0.540699225286 88:0.52888605362 89:0.61379668349 90:0.709112163489 91:0.583317762268 92:0.588753845708 93:0.741155368005 
-1 1:0 2:0.279503652299 3:0 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:1 16:-1 17:-1 18:-1 19:-1 20:0 21:1 22:0 23:0 24:0 25:0 26:1 27:0 28:0 29:1 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:0 70:0.570273908972 71:0.5 72:0.580065388104 73:0.5 74:0.567849072011 75:0.515203939333 76:0.5 77:0 78:0.67275643845 79:0.540699225286 80:0.638814028642 81:0.51216737653 82:0.5 83:0.637732648921 84:0.5 85:0.624274585055 86:0.596668828026 87:0.540699225286 88:0.52888605362 89:0.61379668349 90:0.709112163489 91:0.583317762268 92:0.588753845708 93:0.741155368005 
1 1:0 2:0.805338649363 3:1 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:0 13:1 14:1 15:0 16:-1 17:-1 18:-1 19:-1 20:-1 21:1 22:0 23:0 24:0 25:1 26:0 27:0 28:0 29:1 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:0 70:0.570273908972 71:0.5 72:0.580065388104 73:0.5 74:0.567849072011 75:0.515203939333 76:0.5 77:0 78:0.67275643845 79:0.540699225286 80:0.638814028642 81:0.51216737653 82:0.5 83:0.637732648921 84:0.5 85:0.624274585055 86:0.596668828026 87:0.540699225286 88:0.52888605362 89:0.61379668349 90:0.709112163489 91:0.583317762268 92:0.588753845708 93:0.741155368005 
-1 1:0 2:0.714042474868 3:0 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:1 16:-1 17:-1 18:-1 19:-1 20:0 21:1 22:0 23:0 24:0 25:0 26:1 27:0 28:0 29:1 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:0 70:0.570273908972 71:0.5 72:0.580065388104 73:0.5 74:0.567849072011 75:0.515203939333 76:0.5 77:0 78:0.67275643845 79:0.540699225286 80:0.638814028642 81:0.51216737653 82:0.5 83:0.637732648921 84:0.5 85:0.624274585055 86:0.596668828026 87:0.540699225286 88:0.52888605362 89:0.61379668349 90:0.709112163489 91:0.583317762268 92:0.588753845708 93:0.741155368005 
1 1:0 2:0.178763702266 3:0 4:0 5:0 6:1 7:0 8:0 9:1 10:0 11:0 12:0 13:1 14:0 15:0 16:-1 17:-1 18:-1 19:-1 20:0 21:-1 22:0 23:-1 24:0 25:0 26:1 27:0 28:0 29:0 30:0 31:0 32:1 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:0 70:0.570273908972 71:0.5 72:0.580065388104 73:0.5 74:0.567849072011 75:0.515203939333 76:0.5 77:0 78:0.67275643845 79:0.540699225286 80:0.638814028642 81:0.51216737653 82:0.5 83:0.637732648921 84:0.5 85:0.624274585055 86:0.596668828026 87:0.540699225286 88:0.52888605362 89:0.61379668349 90:0.709112163489 91:0.583317762268 92:0.588753845708 93:0.741155368005 
-1 1:1 2:0.195553231889 3:0 4:0 5:0 6:1 7:0 8:0 9:1 10:0 11:0 12:0 13:1 14:0 15:0 16:-1 17:-1 18:-1 19:-1 20:0 21:-1 22:0 23:-1 24:0 25:0 26:1 27:0 28:0 29:0 30:0 31:0 32:1 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:0 70:0.570273908972 71:0.5 72:0.580065388104 73:0.5 74:0.567849072011 75:0.515203939333 76:0.5 77:0 78:0.67275643845 79:0.540699225286 80:0.638814028642 81:0.51216737653 82:0.5 83:0.637732648921 84:0.5 85:0.624274585055 86:0.596668828026 87:0.540699225286 88:0.52888605362 89:0.61379668349 90:0.709112163489 91:0.583317762268 92:0.588753845708 93:0.741155368005 
-1 1:0 2:0.00376345635655 3:0 4:0 5:0 6:1 7:1 8:0 9:0 10:0 11:0 12:0 13:1 14:1 15:0 16:-1 17:-1 18:-1 19:-1 20:0 21:1 22:0 23:0 24:0 25:0 26:1 27:0 28:0 29:1 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:0 70:0.570273908972 71:0.5 72:0.580065388104 73:0.5 74:0.567849072011 75:0.515203939333 76:0.5 77:0 78:0.672914916904 79:0.540699225286 80:0.638814028642 81:0.573356739603 82:0.5 83:1 84:0.5 85:0.624274585055 86:0.596668828026 87:0.540699225286 88:0.52888605362 89:0.61379668349 90:0.709112163489 91:0.583317762268 92:0.588753845708 93:0.741155368005 
1 1:1 2:0.805338649363 3:1 4:0 5:0 6:1 7:1 8:0 9:0 10:0 11:0 12:1 13:0 14:0 15:1 16:-1 17:-1 18:-1 19:-1 20:-1 21:1 22:0 23:0 24:0 25:1 26:0 27:0 28:0 29:1 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:0 70:0.570273908972 71:0.5 72:0.580065388104 73:0.5 74:0.567849072011 75:0.515203939333 76:0.5 77:0 78:0.672914916904 79:0.540699225286 80:0.638814028642 81:0.573356739603 82:0.5 83:1 84:0.5 85:0.624274585055 86:0.596668828026 87:0.540699225286 88:0.52888605362 89:0.61379668349 90:0.709112163489 91:0.583317762268 92:0.588753845708 93:0.741155368005 
1 1:0 2:0.178763702266 3:0 4:0 5:0 6:1 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0 16:-1 17:-1 18:-1 19:-1 20:0 21:-1 22:0 23:-1 24:0 25:0 26:1 27:0 28:0 29:0 30:0 31:0 32:0 33:1 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:0 70:0.570273908972 71:0.5 72:0.580065388104 73:0.5 74:0.567849072011 75:0.515203939333 76:0.5 77:0 78:0.67275643845 79:0.540699225286 80:0.638814028642 81:0.51216737653 82:0.5 83:0.637732648921 84:0.5 85:0.624274585055 86:0.596668828026 87:0.540699225286 88:0.52888605362 89:0.61379668349 90:0.709112163489 91:0.583317762268 92:0.588753845708 93:0.741155368005 
1 1:0 2:0.843999872775 3:0 4:0 5:0 6:1 7:0 8:0 9:1 10:0 11:0 12:0 13:1 14:1 15:0 16:-1 17:-1 18:-1 19:-1 20:0 21:-1 22:0 23:-1 24:0 25:0 26:1 27:0 28:0 29:0 30:0 31:0 32:0 33:1 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:0 70:0.570273908972 71:0.5 72:0.580065388104 73:0.5 74:0.567849072011 75:0.515203939333 76:0.5 77:0 78:0.67275643845 79:0.540699225286 80:0.638814028642 81:0.51216737653 82:0.5 83:0.637732648921 84:0.5 85:0.624274585055 86:0.596668828026 87:0.540699225286 88:0.52888605362 89:0.61379668349 90:0.709112163489 91:0.583317762268 92:0.588753845708 93:0.741155368005 
1 1:0 2:0.746231049196 3:0 4:1 5:0 6:0 7:1 8:0 9:0 10:0 11:0 12:0 13:1 14:0 15:0 16:-1 17:-1 18:-1 19:-1 20:-1 21:-1 22:0 23:0 24:0 25:1 26:0 27:0 28:0 29:1 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:1 70:0.721366088659 71:0.700426599009 72:0.636915059833 73:0.704527049865 74:0.630433003852 75:0.737764513227 76:0.704527049865 77:0.660163373834 78:0.706985085476 79:0.609127532187 80:0.684844826989 81:0.556507263399 82:0.64012277478 83:1 84:0.591521366371 85:1 86:0.704527049865 87:0.625956641683 88:0.527933511108 89:1 90:0.736373005025 91:0.727866542581 92:0.709452396985 93:0.641638693783 
1 1:0 2:0.639389900987 3:0 4:1 5:0 6:0 7:1 8:0 9:0 10:0 11:0 12:1 13:0 14:0 15:0 16:-1 17:-1 18:-1 19:-1 20:-1 21:-1 22:0 23:0 24:0 25:0 26:1 27:0 28:0 29:0 30:0 31:0 32:0 33:1 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:1 70:1 71:1 72:1 73:0.502322366336 74:1 75:1 76:0.502322366336 77:0.502322366336 78:1 79:1 80:1 81:1 82:1 83:1 84:0.508284728014 85:0.662088321268 86:0.645518018318 87:1 88:1 89:1 90:1 91:1 92:1 93:1 
1 1:0 2:0.639389900987 3:0 4:1 5:0 6:0 7:1 8:0 9:0 10:0 11:0 12:0 13:1 14:0 15:0 16:-1 17:-1 18:-1 19:-1 20:-1 21:-1 22:0 23:0 24:0 25:0 26:1 27:0 28:0 29:0 30:0 31:0 32:1 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:1 70:0.721366088659 71:0.700426599009 72:0.636915059833 73:0.704527049865 74:0.630433003852 75:0.737764513227 76:0.704527049865 77:0.660163373834 78:0.706985085476 79:0.609127532187 80:0.684844826989 81:0.556507263399 82:0.64012277478 83:1 84:0.591521366371 85:1 86:0.704527049865 87:0.625956641683 88:0.527933511108 89:1 90:0.736373005025 91:0.727866542581 92:0.709452396985 93:0.641638693783 
-1 1:0 2:0.048658077159 3:0 4:1 5:0 6:0 7:1 8:0 9:0 10:0 11:0 12:0 13:1 14:0 15:0 16:-1 17:-1 18:-1 19:-1 20:-1 21:-1 22:0 23:0 24:0 25:0 26:1 27:0 28:0 29:1 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:1 70:1 71:1 72:1 73:0.502322366336 74:1 75:1 76:0.502322366336 77:0.502322366336 78:1 79:1 80:1 81:1 82:1 83:1 84:0.508284728014 85:0.662088321268 86:0.645518018318 87:1 88:1 89:1 90:1 91:1 92:1 93:1 
1 1:0 2:0.470014755075 3:0 4:1 5:0 6:0 7:1 8:0 9:0 10:0 11:0 12:1 13:0 14:0 15:0 16:-1 17:-1 18:-1 19:-1 20:-1 21:-1 22:0 23:0 24:0 25:0 26:1 27:0 28:0 29:0 30:0 31:0 32:1 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0 68:0 69:1 70:0.721366088659 71:0.700426599009 72:0.636915059833 73:0.704527049865 74:0.630433003852 75:0.737764513227 76:0.704527049865 77:0.660163373834 78:0.706985085476 79:0.609127532187 80:0.684844826989 81:0.556507263399 82:0.64012277478 83:1 84:0.591521366371 85:1 86:0.704527049865 87:0.625956641683 88:0.527933511108 89:1 90:0.736373005025 91:0.727866542581 92:0.709452396985 93:0.641638693783 
